Station Name,Station Number,Data Owner,Latitude,Longitude,Location
Willowie Forest Plv,A5091003,SA - Department for Environment and Water,-32.71565879,138.143163,SA
Willson/SE Penneshaw,A5130503,SA - Department for Environment and Water,-35.7435,137.989,SA
WILMOT DRAIN/9.2KM,A2390527,SA - South Eastern Water Conservation and Drainage Board,-37.1615165,140.1138635,SA
WILMOT RIVER - A/B FORTH,524.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-41.27433333,146.2309444,TAS
WILMOT RIVER A/B FORTH,524.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-41.274065,146.23116,TAS
WILSON @ AVENAL,207014,"NSW - Department of Planning, Industry and Environment – Water",-31.331505,152.740568,NSW
WILSON CH U/S BEALES,232712A,VIC - Central Highlands Water,-37.53267042,144.0170056,VIC
WILSON CH U/S BEALES,232712,"VIC - Department of Environment, Land, Water and Planning",-37.53267042,144.0170056,VIC
WILSONS @ ELTHAM,203014,"NSW - Department of Planning, Industry and Environment – Water",-28.755574,153.394827,NSW
WILSONS @ LAVERTYS,203062,"NSW - Department of Planning, Industry and Environment – Water",-28.576278,153.438248,NSW
Wilton R Xng,G9035283,"NT - Department of Environment, Parks and Water Security",-14.682331,134.572733,NT
Wilydowns,509649,WA - Department of Water and Environmental Regulation,-33.79898979,115.0132311,WA
WIMMERA @ ANTWERP,415216,"VIC - Department of Environment, Land, Water and Planning",-36.28833333,142.0233333,VIC
